subj_id,seed,date,computer,block,block_type,trial,cue_type,cue_validity,cue_dir,cue_pos_dy,target_loc,target_pos_dy,correct_response,cue_pos_y,target_pos_x,target_pos_y,response,rt,is_correct
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,69,word,invalid,left,1.19336773422,right,-0.395167481049,right,78.7622704582,370.053474234,-26.0810537492,right,400.529424194,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,70,arrow,valid,right,-0.943332300436,right,0.144670208103,right,-62.2599318288,326.991816868,9.54823373482,right,319.339660462,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,71,word,invalid,left,-1.30060994141,right,-1.101152938,right,-85.8402561329,333.950131885,-72.6760939077,right,401.127666701,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,72,word,valid,right,-1.37610428451,right,-0.672346754193,right,-90.822882778,344.822589578,-44.3748857768,right,399.863963015,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,73,word,invalid,left,-0.179317116839,right,-0.0172997679789,right,-11.8349297114,371.710068835,-1.14178468661,right,414.373829495,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,74,arrow,valid,right,0.0878969185227,right,-0.260038656502,right,5.8011966225,365.227323491,-17.1625513292,right,380.380903836,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,75,arrow,invalid,left,-1.95200557899,right,-0.230967243703,right,-128.832368213,373.108253241,-15.2438380844,right,556.178160477,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,76,word,valid,right,0.761002587644,right,-1.81022424488,right,50.2261707845,351.539781904,-119.474800162,right,388.298577163,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,77,word,invalid,left,-2.10668843766,right,-0.0522281037962,right,-139.041436886,371.581695248,-3.44705485055,right,363.714289851,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,78,word,valid,right,-0.207541917404,right,-0.853316911955,right,-13.6977665486,326.214650985,-56.318916189,right,307.813005056,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,79,word,invalid,right,-0.423207415368,left,-2.41435622194,left,-27.9316894143,-333.119640668,-159.347510648,left,389.992157463,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,80,word,valid,right,0.515527882648,right,-1.73924777149,right,34.0248402547,356.57003316,-114.790352918,right,257.737944834,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,81,arrow,valid,right,-0.510577410568,right,2.40585545854,right,-33.6981090975,378.565940575,158.786460264,right,349.826992955,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,82,word,invalid,left,0.761391699727,right,-1.98061601025,right,50.251852182,327.725154142,-130.720656677,right,364.551317878,1
